grade,caster.id,stand.id,force,avg.width,temperature,entry.gauge,exit.gauge,roller.diameter
Grade01,N,F2,3037.78,54.0491,1780.533,0.5503485,0.2890108,755.4302
Grade01,N,F3,2126.257,54.0491,1742.821,0.2890108,0.1812089,616.476
Grade01,N,F4,1806.598,54.0491,1699.824,0.1812089,0.1333174,655.2275
Grade01,N,F5,1084.445,54.0491,1656.813,0.1333174,0.1006434,594.977
Grade01,N,F1,3197.621,53.1944,1810.262,1.097141,0.5348455,801.6938
Grade01,N,F2,2914.04,53.1944,1767.811,0.5348455,0.2836097,755.4302
Grade01,N,F3,2030.153,53.1944,1730.958,0.2836097,0.1807583,616.476
Grade01,N,F4,1709.5,53.1944,1688.829,0.1807583,0.134472,655.2275
Grade01,N,F5,1062.902,53.1944,1645.547,0.134472,0.1011957,594.977
Grade01,N,F1,3175.574,52.2094,1816.771,1.093294,0.53016,801.6938
Grade01,N,F2,2801.346,52.2094,1774.2,0.53016,0.2817849,755.4302
Grade01,N,F3,1949.53,52.2094,1736.308,0.2817849,0.1799542,616.476
Grade01,N,F4,1552.186,52.2094,1693.134,0.1799542,0.1350715,655.2275
Grade01,N,F5,1072.088,52.2094,1648.548,0.1350715,0.1012401,594.977
Grade01,N,F1,3049.708,51.2202,1820.482,1.091049,0.5365762,801.6938
Grade01,N,F2,2716.388,51.2202,1777.652,0.5365762,0.2813741,755.4302
Grade01,N,F3,1924.117,51.2202,1738.825,0.2813741,0.1801714,616.476
Grade01,N,F4,1505.743,51.2202,1695.62,0.1801714,0.1349382,655.2275
Grade01,N,F5,1035.293,51.2202,1651.381,0.1349382,0.1011206,594.977
Grade01,N,F1,2930.821,50.2607,1827.156,1.088397,0.5432546,801.6938
Grade01,N,F2,2681.132,50.2607,1782.371,0.5432546,0.2831092,755.4302
Grade01,N,F3,1886.657,50.2607,1742.901,0.2831092,0.1823269,616.476
Grade01,N,F4,1624.24,50.2607,1697.905,0.1823269,0.1351772,655.2275
Grade01,N,F5,1032.757,50.2607,1653.422,0.1351772,0.1011682,594.977
Grade01,S,F1,2889.767,50.1915,1833.241,1.091339,0.5356255,801.6938
Grade01,S,F2,2668.96,50.1915,1788.071,0.5356255,0.2813788,755.4302
Grade01,S,F3,1783.586,50.1915,1747.702,0.2813788,0.1828338,616.476
Grade01,S,F4,1668.04,50.1915,1701.82,0.1828338,0.1350813,655.2275
Grade01,S,F5,1021.073,50.1915,1657.994,0.1350813,0.1011918,594.977
Grade01,S,F1,2886.704,50.1041,1828.151,1.09252,0.5319388,801.6938
Grade01,S,F2,2671.84,50.1041,1783.417,0.5319388,0.2767689,755.4302
Grade01,S,F3,1812.815,50.1041,1743.26,0.2767689,0.1797658,616.476
Grade01,S,F4,1561.259,50.1041,1697.979,0.1797658,0.1349511,655.2275
Grade01,S,F5,1044.636,50.1041,1652.014,0.1349511,0.1012462,594.977
Grade01,S,F1,2834.502,50.036,1833.724,1.09059,0.5281851,801.6938
Grade01,S,F2,2638.211,50.036,1788.628,0.5281851,0.2743221,755.4302
Grade01,S,F3,1807.152,50.036,1748.271,0.2743221,0.1783353,616.476
Grade01,S,F4,1523.141,50.036,1702.39,0.1783353,0.1347178,655.2275
Grade01,S,F5,1055.645,50.036,1655.497,0.1347178,0.1013324,594.977
Grade01,S,F1,2816.962,50.0555,1835.288,1.092055,0.5272966,801.6938
Grade01,S,F2,2681.325,50.0555,1790.658,0.5272966,0.2722458,755.4302
Grade01,S,F3,1820.451,50.0555,1750.807,0.2722458,0.1766278,616.476
Grade01,S,F4,1481.522,50.0555,1704.902,0.1766278,0.1343492,655.2275
Grade01,S,F5,1065.304,50.0555,1657.494,0.1343492,0.1013489,594.977
Grade01,S,F1,2813.767,50.1144,1835.983,1.091204,0.5242453,801.6938
Grade01,S,F2,2631.292,50.1144,1789.116,0.5242453,0.2735934,755.4302
Grade01,S,F3,1821.128,50.1144,1747.272,0.2735934,0.1775761,616.476
Grade01,S,F4,1536.149,50.1144,1699.879,0.1775761,0.1345574,655.2275
Grade01,S,F5,1066.974,50.1144,1651.584,0.1345574,0.1014883,594.977
Grade01,S,F1,2820.378,50.1275,1840.681,1.090125,0.5196885,801.6938
Grade01,S,F2,2622.192,50.1275,1794.571,0.5196885,0.2663836,755.4302
Grade01,S,F3,1740.368,50.1275,1752.744,0.2663836,0.1752287,616.476
Grade01,S,F4,1497.045,50.1275,1704.737,0.1752287,0.1331043,655.2275
Grade01,S,F5,1013.035,50.1275,1656.741,0.1331043,0.1012541,594.977
Grade01,N,F1,2907.801,50.2912,1836.905,1.091024,0.5290754,801.6938
Grade01,N,F2,2681.87,50.2912,1791.166,0.5290754,0.2697139,755.4302
Grade01,N,F3,1884.03,50.2912,1750.806,0.2697139,0.1746603,616.476
Grade01,N,F4,1491.973,50.2912,1705.261,0.1746603,0.1328712,655.2275
Grade01,N,F5,1027.489,50.2912,1657.349,0.1328712,0.1012485,594.977
Grade01,N,F1,2236.323,50.3968,1836.025,1.098262,0.7384924,799.5943
Grade01,N,F2,2284.713,50.3968,1784.64,0.7384924,0.4650665,757.1725
Grade01,N,F3,1422.528,50.3968,1739.953,0.4650665,0.3427003,639.5116
Grade01,N,F4,1176.161,50.3968,1691.279,0.3427003,0.2691096,663.8282
Grade01,N,F5,938.1785,50.3968,1642.589,0.2691096,0.2228214,597.8916
Grade01,N,F1,2338.164,50.3063,1839.864,1.091904,0.7149877,799.5943
Grade01,N,F2,2255.12,50.3063,1790.376,0.7149877,0.4480665,757.1725
Grade01,N,F3,1485.868,50.3063,1746.323,0.4480665,0.3220555,639.5116
Grade01,N,F4,1251.714,50.3063,1699.098,0.3220555,0.2494116,663.8282
Grade01,N,F5,923.5759,50.3063,1651.896,0.2494116,0.2075572,597.8916
Grade01,N,F1,2085.393,49.7809,1823.203,1.096144,0.7557461,799.5943
Grade01,N,F2,1966.359,49.7809,1770.875,0.7557461,0.5039004,757.1725
Grade01,N,F3,1285.358,49.7809,1723.307,0.5039004,0.3761232,639.5116
Grade01,N,F4,1055.085,49.7809,1673.629,0.3761232,0.3050151,663.8282
Grade01,N,F5,863.7964,49.7809,1624.879,0.3050151,0.2593131,597.8916
Grade01,N,F1,2111.745,49.9011,1826.89,1.093882,0.7476718,799.5943
Grade01,N,F2,1991.092,49.9011,1776.288,0.7476718,0.4906758,757.1725
Grade01,N,F3,1347.993,49.9011,1729.839,0.4906758,0.3591953,639.5116
Grade01,N,F4,1106.85,49.9011,1681.912,0.3591953,0.2873079,663.8282
Grade01,N,F5,848.0716,49.9011,1634.091,0.2873079,0.2429258,597.8916
Grade01,N,F1,2070.813,49.8194,1826.449,1.093711,0.749616,799.5943
Grade01,N,F2,1980.743,49.8194,1774.04,0.749616,0.4920854,757.1725
Grade01,N,F3,1362.053,49.8194,1726.42,0.4920854,0.3594033,639.5116
Grade01,N,F4,1120.498,49.8194,1677.43,0.3594033,0.2864329,663.8282
Grade01,N,F5,820.3519,49.8194,1628.633,0.2864329,0.2430941,597.8916
Grade01,N,F1,2438.439,49.7452,1817.801,1.095082,0.685719,799.5943
Grade01,N,F2,2349.557,49.7452,1768.84,0.685719,0.4142857,757.1725
Grade01,N,F3,1602.085,49.7452,1724.32,0.4142857,0.2853216,639.5116
Grade01,N,F4,1340.645,49.7452,1677.092,0.2853216,0.218514,663.8282
Grade01,N,F5,943.5529,49.7452,1629.058,0.218514,0.1824287,597.8916
Grade01,S,F1,2417.544,49.6767,1824.228,1.096765,0.689274,799.5943
Grade01,S,F2,2325.936,49.6767,1775.368,0.689274,0.4182366,757.1725
Grade01,S,F3,1598.245,49.6767,1731.436,0.4182366,0.2871857,639.5116
Grade01,S,F4,1331.074,49.6767,1684.904,0.2871857,0.2193198,663.8282
Grade01,S,F5,960.4255,49.6767,1637.763,0.2193198,0.1823033,597.8916
Grade01,S,F1,2433.414,49.8469,1828.775,1.092945,0.6829601,799.5943
Grade01,S,F2,2284.288,49.8469,1777.956,0.6829601,0.4133817,757.1725
Grade01,S,F3,1577.905,49.8469,1731.276,0.4133817,0.285251,639.5116
Grade01,S,F4,1305.846,49.8469,1682.667,0.285251,0.2181805,663.8282
Grade01,S,F5,914.7811,49.8469,1633.174,0.2181805,0.182428,597.8916
Grade01,S,F1,2456.02,49.8349,1833.864,1.091583,0.6766006,799.5943
Grade01,S,F2,2387.247,49.8349,1785.702,0.6766006,0.3982533,757.1725
Grade01,S,F3,1591.259,49.8349,1741.999,0.3982533,0.2731439,639.5116
Grade01,S,F4,1314.431,49.8349,1695.269,0.2731439,0.2072486,663.8282
Grade01,S,F5,943.3008,49.8349,1647.723,0.2072486,0.1721176,597.8916
Grade01,S,F1,2385.388,49.8124,1833.365,1.092807,0.6779987,799.5943
Grade01,S,F2,2385.417,49.8124,1785.298,0.6779987,0.3990266,757.1725
Grade01,S,F3,1594.708,49.8124,1741.91,0.3990266,0.2729077,639.5116
Grade01,S,F4,1298.553,49.8124,1695.429,0.2729077,0.2073815,663.8282
Grade01,S,F5,936.0984,49.8124,1647.766,0.2073815,0.1721587,597.8916
Grade01,S,F1,2540.654,49.7965,1823.652,1.093778,0.6649897,799.5943
Grade01,S,F2,2392.806,49.7965,1776.873,0.6649897,0.3889134,757.1725
Grade01,S,F3,1624.764,49.7965,1734.477,0.3889134,0.2661443,639.5116
Grade01,S,F4,1322.322,49.7965,1688.31,0.2661443,0.2011479,663.8282
Grade01,S,F5,912.2543,49.7965,1640.818,0.2011479,0.1671142,597.8916
Grade01,S,F1,2550.35,49.8026,1827.175,1.092089,0.6596119,799.5943
Grade01,S,F2,2407.592,49.8026,1780.992,0.6596119,0.3831998,757.1725
Grade01,S,F3,1645.794,49.8026,1739.086,0.3831998,0.260937,639.5116
Grade01,S,F4,1357.172,49.8026,1693.349,0.260937,0.1962384,663.8282
Grade01,S,F5,950.2251,49.8026,1646.701,0.1962384,0.1620548,597.8916
Grade01,S,F1,2682.693,49.7795,1823.254,1.093452,0.6400801,799.5943
Grade01,S,F2,2468.56,49.7795,1776.732,0.6400801,0.3672516,757.1725
Grade01,S,F3,1784.766,49.7795,1735.322,0.3672516,0.2434006,639.5116
Grade01,S,F4,1433.202,49.7795,1690.346,0.2434006,0.1809231,663.8282
Grade01,S,F5,1017.097,49.7795,1643.597,0.1809231,0.1478368,597.8916
Grade01,N,F1,2964.206,49.8169,1796.795,0.9924597,0.5479499,799.5943
Grade01,N,F2,2629.199,49.8169,1752.242,0.5479499,0.3028515,757.1725
Grade01,N,F3,1880.689,49.8169,1712.899,0.3028515,0.1949567,639.5116
Grade01,N,F4,1521.736,49.8169,1668.916,0.1949567,0.1436372,663.8282
Grade01,N,F5,1011.144,49.8169,1622.685,0.1436372,0.1173631,597.8916
Grade01,N,F1,2873.374,49.8694,1808.457,0.9955437,0.5512558,799.5943
Grade01,N,F2,2615.209,49.8694,1764.893,0.5512558,0.3009454,757.1725
Grade01,N,F3,1838.72,49.8694,1726.652,0.3009454,0.1936915,639.5116
Grade01,N,F4,1489.628,49.8694,1683.56,0.1936915,0.1431819,663.8282
Grade01,N,F5,978.6235,49.8694,1638.005,0.1431819,0.1171578,597.8916
Grade01,N,F1,2869.397,49.715,1813.525,0.9433962,0.5205798,799.5943
Grade01,N,F2,2616.666,49.715,1768.554,0.5205798,0.2800453,757.1725
Grade01,N,F3,1888.372,49.715,1728.972,0.2800453,0.1763536,639.5116
Grade01,N,F4,1468.301,49.715,1685.015,0.1763536,0.1304589,663.8282
Grade01,N,F5,974.199,49.715,1637.299,0.1304589,0.1061644,597.8916
Grade01,N,F1,2852.738,49.7013,1816.865,0.9454229,0.5216233,799.5943
Grade01,N,F2,2613.783,49.7013,1772.06,0.5216233,0.2792152,757.1725
Grade01,N,F3,1816.894,49.7013,1732.982,0.2792152,0.1778737,639.5116
Grade01,N,F4,1508.175,49.7013,1688.405,0.1778737,0.1313644,663.8282
Grade01,N,F5,998.6555,49.7013,1641.211,0.1313644,0.1063048,597.8916
Grade01,N,F1,2952.229,49.7048,1806.847,0.9476922,0.5177669,799.5943
Grade01,N,F2,2597.411,49.7048,1762.193,0.5177669,0.2780062,757.1725
Grade01,N,F3,1791.007,49.7048,1723.49,0.2780062,0.1773832,639.5116
Grade01,N,F4,1481.445,49.7048,1678.908,0.1773832,0.1315685,663.8282
Grade01,N,F5,1001.062,49.7048,1631.518,0.1315685,0.1063384,597.8916
Grade01,N,F1,3207.861,49.6965,1788.071,0.9521189,0.4794438,799.5943
Grade01,N,F2,2856.101,49.6965,1745.348,0.4794438,0.2272217,757.1725
Grade01,N,F3,1889.714,49.6965,1711.455,0.2272217,0.1409102,639.5116
Grade01,N,F4,1721.536,49.6965,1669.168,0.1409102,0.09830897,663.8282
Grade01,N,F5,1126.713,49.6965,1627.124,0.09830897,0.07592289,597.8916
Grade01,N,F1,3268.836,49.7669,1798.625,0.9534827,0.465122,799.5943
Grade01,N,F2,2767.796,49.7669,1756.912,0.465122,0.2221994,757.1725
Grade01,N,F3,1848.145,49.7669,1721.159,0.2221994,0.1411574,639.5116
Grade01,N,F4,1715.847,49.7669,1678.393,0.1411574,0.09852187,663.8282
Grade01,N,F5,1132.457,49.7669,1635.56,0.09852187,0.07586832,597.8916
Grade01,N,F1,3166.168,49.8339,1804.429,0.9534192,0.4819714,799.5943
Grade01,N,F2,2792.023,49.8339,1762.802,0.4819714,0.2267366,757.1725
Grade01,N,F3,1987.043,49.8339,1729.12,0.2267366,0.1417701,639.5116
Grade01,N,F4,1701.99,49.8339,1689.455,0.1417701,0.09854967,663.8282
Grade01,N,F5,1135.068,49.8339,1647.406,0.09854967,0.07581614,597.8916
Grade01,N,F1,3117.915,49.8206,1797.869,0.9540176,0.4893145,799.5943
Grade01,N,F2,2767.573,49.8206,1754.393,0.4893145,0.228575,757.1725
Grade01,N,F3,2049.939,49.8206,1719.437,0.228575,0.1423741,639.5116
Grade01,N,F4,1720.277,49.8206,1679.176,0.1423741,0.09878078,663.8282
Grade01,N,F5,1139.246,49.8206,1635.857,0.09878078,0.07594914,597.8916
Grade01,N,F1,3063.725,49.8263,1799.514,0.9527572,0.4929056,799.5943
Grade01,N,F2,2788.201,49.8263,1754.873,0.4929056,0.2281844,757.1725
Grade01,N,F3,2026.306,49.8263,1720.11,0.2281844,0.1436361,639.5116
Grade01,N,F4,1772.211,49.8263,1678.663,0.1436361,0.0991777,663.8282
Grade01,N,F5,1165.844,49.8263,1635.918,0.0991777,0.07603686,597.8916
Grade01,N,F1,3063.935,49.8629,1803.859,0.9500529,0.489201,799.5943
Grade01,N,F2,2811.573,49.8629,1758.719,0.489201,0.2241431,757.1725
Grade01,N,F3,2007.399,49.8629,1724.208,0.2241431,0.141818,639.5116
Grade01,N,F4,1736.044,49.8629,1682.139,0.141818,0.09853666,663.8282
Grade01,N,F5,1138.612,49.8629,1638.159,0.09853666,0.07596795,597.8916
Grade01,N,F1,3040.292,49.8856,1806.506,0.9503396,0.4899277,799.5943
Grade01,N,F2,2797.733,49.8856,1761.651,0.4899277,0.2229439,757.1725
Grade01,N,F3,1958.293,49.8856,1727.201,0.2229439,0.1426139,639.5116
Grade01,N,F4,1746.088,49.8856,1685.455,0.1426139,0.09877055,663.8282
Grade01,N,F5,1147.736,49.8856,1642.903,0.09877055,0.07596651,597.8916
Grade01,N,F1,3071.021,49.8462,1792.982,0.9542589,0.4870003,799.5943
Grade01,N,F2,2806.771,49.8462,1749.891,0.4870003,0.219285,757.1725
Grade01,N,F3,1928.434,49.8462,1717.115,0.219285,0.1408023,639.5116
Grade01,N,F4,1711.488,49.8462,1675.986,0.1408023,0.09787923,663.8282
Grade01,N,F5,1107.605,49.8462,1634.229,0.09787923,0.07582004,597.8916
Grade01,N,F1,1310.951,49.7208,1815.194,0.9539795,0.7530252,799.5943
Grade01,N,F2,1514.952,49.7208,1757.89,0.7530252,0.5560656,771.2585
Grade01,N,F3,1186.752,49.7208,1706.006,0.5560656,0.4351914,634.2133
Grade01,N,F4,1056.201,49.7208,1654.812,0.4351914,0.3503232,665.8711
Grade01,N,F5,731.8135,49.7208,1604.231,0.3503232,0.2995249,596.3642
Grade01,N,F1,1474.524,49.6929,1817.291,0.9523043,0.7355344,799.5943
Grade01,N,F2,1391.01,49.6929,1761.052,0.7355344,0.5533944,771.2585
Grade01,N,F3,1159.105,49.6929,1709.543,0.5533944,0.4350262,634.2133
Grade01,N,F4,1041.018,49.6929,1659.026,0.4350262,0.3509426,665.8711
Grade01,N,F5,737.0623,49.6929,1609.405,0.3509426,0.2994802,596.3642
Grade01,N,F1,2043.827,49.3541,1818.388,0.9518039,0.6394796,799.5943
Grade01,N,F2,1975.396,49.3541,1768.217,0.6394796,0.4276492,771.2585
Grade01,N,F3,1275.463,49.3541,1722.283,0.4276492,0.3232733,634.2133
Grade01,N,F4,1046.365,49.3541,1673.505,0.3232733,0.259859,665.8711
Grade01,N,F5,699.2877,49.3541,1624.679,0.259859,0.2224354,596.3642
Grade01,N,F1,2097.418,49.7713,1819.617,0.9553652,0.6302348,799.5943
Grade01,N,F2,2060.608,49.7713,1771.43,0.6302348,0.4108994,771.2585
Grade01,N,F3,1530.826,49.7713,1728.253,0.4108994,0.2953027,634.2133
Grade01,N,F4,1190.274,49.7713,1683.177,0.2953027,0.2302044,665.8711
Grade01,N,F5,807.5302,49.7713,1636.365,0.2302044,0.1922059,596.3642
Grade01,N,F1,2270.183,49.7122,1822.218,1.051561,0.6571089,799.5943
Grade01,N,F2,2308.078,49.7122,1777.797,0.6571089,0.4056235,771.2585
Grade01,N,F3,1604.887,49.7122,1737.994,0.4056235,0.2850854,634.2133
Grade01,N,F4,1295.038,49.7122,1695.228,0.2850854,0.2169154,665.8711
Grade01,N,F5,905.9304,49.7122,1650.923,0.2169154,0.1771785,596.3642
Grade01,N,F1,2382.214,48.7033,1823.084,1.049107,0.6410035,799.5943
Grade01,N,F2,2304.749,48.7033,1777.79,0.6410035,0.3982718,771.2585
Grade01,N,F3,1553.403,48.7033,1737.012,0.3982718,0.2822761,634.2133
Grade01,N,F4,1270.392,48.7033,1692.458,0.2822761,0.2162094,665.8711
Grade01,N,F5,915.1411,48.7033,1646.779,0.2162094,0.1772711,596.3642
Grade01,N,F1,2445.551,48.579,1822.596,1.046208,0.6279353,799.5943
Grade01,N,F2,2332.377,48.579,1777.699,0.6279353,0.3843868,771.2585
Grade01,N,F3,1606.923,48.579,1736.102,0.3843868,0.2694596,634.2133
Grade01,N,F4,1309.487,48.579,1690.906,0.2694596,0.2042072,665.8711
Grade01,N,F5,911.4927,48.579,1644.779,0.2042072,0.1671239,596.3642
Grade01,N,F1,2571.359,48.0197,1807.012,1.000959,0.568326,799.5943
Grade01,N,F2,2633.948,48.0197,1763.996,0.568326,0.3252627,771.2585
Grade01,N,F3,1753.781,48.0197,1727.8,0.3252627,0.2213558,634.2133
Grade01,N,F4,1460.358,48.0197,1685.3,0.2213558,0.1635839,665.8711
Grade01,N,F5,955.5673,48.0197,1641.391,0.1635839,0.1316649,596.3642
Grade01,N,F1,2712.373,48.1132,1797.919,0.9575694,0.5172437,799.5943
Grade01,N,F2,2677.476,48.1132,1753.794,0.5172437,0.2929333,771.2585
Grade01,N,F3,1915.796,48.1132,1717.46,0.2929333,0.1949627,634.2133
Grade01,N,F4,1547.006,48.1132,1675.507,0.1949627,0.1423021,665.8711
Grade01,N,F5,990.8954,48.1132,1631.149,0.1423021,0.1134391,596.3642
Grade01,N,F1,2928.7,48.0372,1801.224,0.9557084,0.4900546,799.5943
Grade01,N,F2,2613.972,48.0372,1758.489,0.4900546,0.2774522,771.2585
Grade01,N,F3,1912.942,48.0372,1720.567,0.2774522,0.1839575,634.2133
Grade01,N,F4,1532.667,48.0372,1679.102,0.1839575,0.1344624,665.8711
Grade01,N,F5,971.3171,48.0372,1634.564,0.1344624,0.1073159,596.3642
Grade01,N,F1,2910.804,47.9617,1799.651,0.9575174,0.48963,799.5943
Grade01,N,F2,2687.776,47.9617,1757.947,0.48963,0.2652546,771.2585
Grade01,N,F3,1859.925,47.9617,1722.078,0.2652546,0.1762711,634.2133
Grade01,N,F4,1465.949,47.9617,1680.435,0.1762711,0.1277422,665.8711
Grade01,N,F5,921.4758,47.9617,1636.013,0.1277422,0.1010285,596.3642
Grade01,N,F1,2489.01,47.4898,1811.404,1.000996,0.5753899,799.5943
Grade01,N,F2,2356.044,47.4898,1767.748,0.5753899,0.3300213,771.2585
Grade01,N,F3,1598.321,47.4898,1729.162,0.3300213,0.2260654,634.2133
Grade01,N,F4,1306.184,47.4898,1685.375,0.2260654,0.1689801,665.8711
Grade01,N,F5,901.1475,47.4898,1640.5,0.1689801,0.136486,596.3642
Grade01,N,F1,2523.606,47.7083,1814.652,1.004351,0.5749721,799.5943
Grade01,N,F2,2404.871,47.7083,1769.207,0.5749721,0.3290142,771.2585
Grade01,N,F3,1620.644,47.7083,1729.529,0.3290142,0.2238389,634.2133
Grade01,N,F4,1310.131,47.7083,1684.53,0.2238389,0.1678972,665.8711
Grade01,N,F5,884.6957,47.7083,1637.502,0.1678972,0.1365834,596.3642
Grade01,N,F1,2241.837,46.9,1837.324,1.041504,0.6361806,799.5943
Grade01,N,F2,2140.068,46.9,1788.92,0.6361806,0.3837982,771.2585
Grade01,N,F3,1458.976,46.9,1744.72,0.3837982,0.2659612,634.2133
Grade01,N,F4,1168.872,46.9,1697.597,0.2659612,0.2037638,665.8711
Grade01,N,F5,847.8934,46.9,1648.995,0.2037638,0.167142,596.3642
Grade01,N,F1,2325.65,47.2376,1822.871,1.052503,0.636202,799.5943
Grade01,N,F2,2163.375,47.2376,1777.575,0.636202,0.3843136,771.2585
Grade01,N,F3,1481.77,47.2376,1736.148,0.3843136,0.2657734,634.2133
Grade01,N,F4,1195.163,47.2376,1691.177,0.2657734,0.2029065,665.8711
Grade01,N,F5,819.1693,47.2376,1644.458,0.2029065,0.1669926,596.3642
Grade01,N,F1,2467.713,47.2904,1823.651,0.9981315,0.5721142,799.5943
Grade01,N,F2,2362.254,47.2904,1778.946,0.5721142,0.3255798,771.2585
Grade01,N,F3,1579.374,47.2904,1740.245,0.3255798,0.2196525,634.2133
Grade01,N,F4,1354.588,47.2904,1695.948,0.2196525,0.1630092,665.8711
Grade01,N,F5,906.6229,47.2904,1650.958,0.1630092,0.131571,596.3642
Grade01,N,F1,2286.221,47.2657,1834.762,1.047665,0.6396117,799.5943
Grade01,N,F2,2094.079,47.2657,1787.291,0.6396117,0.3923405,771.2585
Grade01,N,F3,1473.921,47.2657,1743.522,0.3923405,0.2707862,634.2133
Grade01,N,F4,1201.742,47.2657,1697.668,0.2707862,0.2078737,665.8711
Grade01,N,F5,869.8442,47.2657,1650.266,0.2078737,0.1703698,596.3642
Grade01,N,F1,2178.958,46.1426,1838.644,1.039689,0.6323107,799.5943
Grade01,N,F2,2046.663,46.1426,1789.967,0.6323107,0.3826384,771.2585
Grade01,N,F3,1389.406,46.1426,1745.456,0.3826384,0.2653703,634.2133
Grade01,N,F4,1161.167,46.1426,1697.712,0.2653703,0.2039791,665.8711
Grade01,N,F5,801.3875,46.1426,1648.97,0.2039791,0.1682481,596.3642
Grade01,N,F1,2247.062,45.1918,1841.652,0.9838133,0.5811749,799.5943
Grade01,N,F2,2103.479,45.1918,1794.656,0.5811749,0.3402047,771.2585
Grade01,N,F3,1472.085,45.1918,1752.218,0.3402047,0.2305906,634.2133
Grade01,N,F4,1214.123,45.1918,1706.215,0.2305906,0.1745618,665.8711
Grade01,N,F5,848.0179,45.1918,1658.928,0.1745618,0.1419093,596.3642
Grade01,S,F1,2360.813,47.4338,1841.566,1.039764,0.6002362,799.5943
Grade01,S,F2,1969.656,47.4338,1794.613,0.6002362,0.373694,771.2585
Grade01,S,F3,1393.897,47.4338,1748.282,0.373694,0.2617135,634.2133
Grade01,S,F4,1105.377,47.4338,1700.184,0.2617135,0.2048398,665.8711
Grade01,S,F5,801.4819,47.4338,1650.985,0.2048398,0.1701586,596.3642
Grade01,S,F1,2244.315,47.111,1835.475,1.043853,0.6347736,799.5943
Grade01,S,F2,2087.82,47.111,1786.992,0.6347736,0.3863485,771.2585
Grade01,S,F3,1480.744,47.111,1742.189,0.3863485,0.2674674,634.2133
Grade01,S,F4,1196.271,47.111,1695.309,0.2674674,0.2057901,665.8711
Grade01,S,F5,855.0881,47.111,1647.277,0.2057901,0.1699606,596.3642
Grade01,S,F1,2289.686,47.1042,1829.193,1.002005,0.5900574,799.5943
Grade01,S,F2,2277.089,47.1042,1782.089,0.5900574,0.3405936,771.2585
Grade01,S,F3,1639.709,47.1042,1741.352,0.3405936,0.2266279,634.2133
Grade01,S,F4,1322.22,47.1042,1697.04,0.2266279,0.1694619,665.8711
Grade01,S,F5,901.0541,47.1042,1650.272,0.1694619,0.1367035,596.3642
Grade01,S,F1,2416.468,47.1393,1827.331,1.00511,0.5706726,799.5943
Grade01,S,F2,2263.678,47.1393,1781.867,0.5706726,0.3300476,771.2585
Grade01,S,F3,1599.368,47.1393,1741.224,0.3300476,0.2221576,634.2133
Grade01,S,F4,1289.058,47.1393,1696.95,0.2221576,0.1674825,665.8711
Grade01,S,F5,870.6268,47.1393,1650.846,0.1674825,0.1366278,596.3642
Grade01,S,F1,2376.338,47.0589,1833.148,0.998236,0.575233,799.5943
Grade01,S,F2,2167.854,47.0589,1785.943,0.575233,0.3410601,771.2585
Grade01,S,F3,1514.832,47.0589,1742.514,0.3410601,0.2342186,634.2133
Grade01,S,F4,1210.004,47.0589,1695.447,0.2342186,0.1792815,665.8711
Grade01,S,F5,826.4155,47.0589,1646.953,0.1792815,0.1477122,596.3642
Grade01,S,F1,2321.295,46.0003,1834.009,0.9921089,0.571139,799.5943
Grade01,S,F2,2155.487,46.0003,1786.991,0.571139,0.3356244,771.2585
Grade01,S,F3,1530.512,46.0003,1744.612,0.3356244,0.2280274,634.2133
Grade01,S,F4,1219.569,46.0003,1698.618,0.2280274,0.1735516,665.8711
Grade01,S,F5,851.8226,46.0003,1650.438,0.1735516,0.1417987,596.3642
Grade01,S,F1,2349.796,44.5144,1828.788,0.9958791,0.5608603,799.5943
Grade01,S,F2,2110.061,44.5144,1783.935,0.5608603,0.3267253,771.2585
Grade01,S,F3,1470.144,44.5144,1743.081,0.3267253,0.221076,634.2133
Grade01,S,F4,1215.414,44.5144,1698.247,0.221076,0.1672119,665.8711
Grade01,S,F5,818.3484,44.5144,1651.353,0.1672119,0.1366978,596.3642
Grade01,S,F1,1940.642,41.872,1851.706,1.036994,0.6360887,799.5943
Grade01,S,F2,1773.378,41.872,1802.236,0.6360887,0.3894138,771.2585
Grade01,S,F3,1229.306,41.872,1756.146,0.3894138,0.2743824,634.2133
Grade01,S,F4,1022.848,41.872,1708.173,0.2743824,0.2128651,665.8711
Grade01,S,F5,707.457,41.872,1659.466,0.2128651,0.1773751,596.3642
Grade01,S,F1,2132.918,40.3263,1831.698,0.992651,0.558057,799.5943
Grade01,S,F2,2033.554,40.3263,1786.568,0.558057,0.311118,771.2585
Grade01,S,F3,1266.267,40.3263,1747.005,0.311118,0.2141352,634.2133
